timestamp_s,frame_len,direction,comm_id,port,payload_len,seq_num
1779314509.973551989,935,3,200,1,903,134
1779314510.223594904,935,3,200,1,903,135
1779314510.348588943,53,3,200,1,21,136
1779314510.473592997,935,3,200,1,903,137
1779314510.664129972,53,1,200,1,21,251
1779314510.723546982,935,3,200,1,903,138
1779314510.973557949,935,3,200,1,903,139
1779314511.223558903,935,3,200,1,903,140
1779314511.348623991,53,3,200,1,21,141
1779314511.473510027,935,3,200,1,903,142
1779314511.673911095,53,1,200,1,21,252
1779314511.723656893,935,3,200,1,903,143
1779314511.935714960,50,1,200,1,18,253
1779314511.973539114,935,3,200,1,903,144
1779314512.223678112,935,3,200,1,903,145
1779314512.348630905,53,3,200,1,21,146
1779314512.473588943,935,3,200,1,903,147
1779314512.674043894,53,1,200,1,21,254
1779314512.723519087,935,3,200,1,903,148
1779314512.973515987,935,3,200,1,903,149
1779314513.223629951,935,3,200,1,903,150
1779314513.348583937,53,3,200,1,21,151
1779314513.473522902,935,3,200,1,903,152
1779314513.674715996,53,1,200,1,21,255
1779314513.723572969,935,3,200,1,903,153
1779314513.974571943,935,3,200,1,903,154
1779314514.224534035,935,3,200,1,903,155
1779314514.349509001,53,3,200,1,21,156
1779314514.474493980,935,3,200,1,903,157
1779314514.675110102,53,1,200,1,21,0
1779314514.724574089,935,3,200,1,903,158
1779314514.731837988,50,1,200,1,18,1
1779314514.734496117,53,3,200,1,21,159
1779314514.736470938,63,3,200,1,31,160
1779314514.974572897,938,3,200,1,906,161
1779314515.224600077,938,3,200,1,906,162
1779314515.349512100,53,3,200,1,21,163
1779314515.474559069,938,3,200,1,906,164
1779314515.511513948,71,3,200,1,39,165
1779314515.676171064,53,1,200,1,21,2
1779314515.724478960,1002,3,200,1,970,166
1779314515.974509001,1002,3,200,1,970,167
1779314516.224558115,1002,3,200,1,970,168
1779314516.349559069,53,3,200,1,21,169
1779314516.357501030,58,3,200,1,26,170
1779314516.474525928,1002,3,200,1,970,171
1779314516.685173988,53,1,200,1,21,3
1779314516.724571943,1002,3,200,1,970,172
1779314516.974601984,1002,3,200,1,970,173
1779314517.224550009,1002,3,200,1,970,174
1779314517.349575996,53,3,200,1,21,175
1779314517.474500895,1002,3,200,1,970,176
1779314517.685800076,53,1,200,1,21,4
1779314517.724612951,1002,3,200,1,970,177
1779314517.974646091,1002,3,200,1,970,178
1779314518.224549055,1002,3,200,1,970,179
1779314518.350619078,53,3,200,1,21,180
1779314518.475552082,1002,3,200,1,970,181
1779314518.686379910,53,1,200,1,21,5
1779314518.725511074,1002,3,200,1,970,182
1779314518.975616932,1002,3,200,1,970,183
1779314519.225591898,1002,3,200,1,970,184
1779314519.350503922,53,3,200,1,21,185
1779314519.475527048,1002,3,200,1,970,186
1779314519.686721087,53,1,200,1,21,6
1779314519.725522041,1002,3,200,1,970,187
1779314519.975533009,1002,3,200,1,970,188
1779314520.225644112,1002,3,200,1,970,189
1779314520.350555897,53,3,200,1,21,190
1779314520.475560904,1002,3,200,1,970,191
1779314520.686856985,53,1,200,1,21,7
1779314520.725508928,1002,3,200,1,970,192
1779314520.975486040,1002,3,200,1,970,193
1779314521.088556051,180,3,200,1,148,194
1779314521.225683928,1002,3,200,1,970,195
1779314521.350553989,53,3,200,1,21,196
1779314521.475507975,1002,3,200,1,970,197
1779314521.687266111,53,1,200,1,21,8
1779314521.725539923,1002,3,200,1,970,198
1779314521.975579977,1002,3,200,1,970,199
1779314522.225490093,1002,3,200,1,970,200
1779314522.350610971,53,3,200,1,21,201
1779314522.475550890,1002,3,200,1,970,202
1779314522.696839094,53,1,200,1,21,9
1779314522.725569963,1002,3,200,1,970,203
1779314522.976541042,1002,3,200,1,970,204
1779314523.226516962,1002,3,200,1,970,205
1779314523.351551056,53,3,200,1,21,206
1779314523.476535082,1002,3,200,1,970,207
1779314523.697681904,53,1,200,1,21,10
1779314523.726548910,1002,3,200,1,970,208
1779314523.976639986,1002,3,200,1,970,209
1779314524.226533890,1002,3,200,1,970,210
1779314524.351588011,53,3,200,1,21,211
1779314524.476569891,1002,3,200,1,970,212
1779314524.698755980,53,1,200,1,21,11
1779314524.726507902,1002,3,200,1,970,213
1779314524.976608038,1002,3,200,1,970,214
1779314525.226663113,1002,3,200,1,970,215
1779314525.351528883,53,3,200,1,21,216
1779314525.476582050,1002,3,200,1,970,217
1779314525.708363056,53,1,200,1,21,12
1779314525.726582050,1002,3,200,1,970,218
1779314525.976597071,1002,3,200,1,970,219
1779314526.226547956,1002,3,200,1,970,220
1779314526.351552963,53,3,200,1,21,221
1779314526.361534119,58,3,200,1,26,222
1779314526.476556063,1002,3,200,1,970,223
1779314526.717798948,53,1,200,1,21,13
1779314526.726490974,1002,3,200,1,970,224
1779314526.937377930,50,1,200,1,18,14
1779314526.976613045,1002,3,200,1,970,225
1779314527.226614952,1002,3,200,1,970,226
1779314527.352540016,53,3,200,1,21,227
1779314527.477514982,1002,3,200,1,970,228
1779314527.720335007,53,1,200,1,21,15
1779314527.727511883,1002,3,200,1,970,229
1779314527.787563086,102,3,200,1,70,230
1779314527.977649927,1002,3,200,1,970,231
1779314528.227551937,1002,3,200,1,970,232
1779314528.352588892,53,3,200,1,21,233
1779314528.477638006,1002,3,200,1,970,234
1779314528.727498055,1002,3,200,1,970,235
1779314528.735764027,53,1,200,1,21,16
1779314528.977570057,1002,3,200,1,970,236
1779314529.227597952,1002,3,200,1,970,237
1779314529.352546930,53,3,200,1,21,238
1779314529.477597952,1002,3,200,1,970,239
1779314529.727497101,1002,3,200,1,970,240
1779314529.745640993,53,1,200,1,21,17
1779314529.977513075,1002,3,200,1,970,241
1779314530.227569103,1002,3,200,1,970,242
1779314530.352582932,53,3,200,1,21,243
1779314530.477590084,1002,3,200,1,970,244
1779314530.727526903,1002,3,200,1,970,245
1779314530.745769024,53,1,200,1,21,18
1779314530.977575064,1002,3,200,1,970,246
1779314531.227677107,1002,3,200,1,970,247
1779314531.352718115,53,3,200,1,21,248
1779314531.477596998,1002,3,200,1,970,249
1779314531.727592945,1002,3,200,1,970,250
1779314531.755381107,53,1,200,1,21,19
1779314531.978591919,1002,3,200,1,970,251
1779314532.228569984,1002,3,200,1,970,252
1779314532.353617907,53,3,200,1,21,253
1779314532.478549957,1002,3,200,1,970,254
1779314532.728538990,1002,3,200,1,970,255
1779314532.756493092,53,1,200,1,21,20
1779314532.978491068,1002,3,200,1,970,0
1779314533.228566885,1002,3,200,1,970,1
1779314533.353514910,53,3,200,1,21,2
1779314533.478584051,1002,3,200,1,970,3
1779314533.728523016,1002,3,200,1,970,4
1779314533.757762909,53,1,200,1,21,21
1779314533.978578091,1002,3,200,1,970,5
1779314534.228569984,1002,3,200,1,970,6
1779314534.353591919,53,3,200,1,21,7
1779314534.478601933,1002,3,200,1,970,8
1779314534.728553057,1002,3,200,1,970,9
1779314534.767424107,53,1,200,1,21,22
1779314534.978540897,1002,3,200,1,970,10
1779314535.228497982,1002,3,200,1,970,11
1779314535.353526115,53,3,200,1,21,12
1779314535.478539944,1002,3,200,1,970,13
1779314535.728517056,1002,3,200,1,970,14
1779314535.777245045,53,1,200,1,21,23
1779314535.978555918,1002,3,200,1,970,15
1779314536.229568958,1002,3,200,1,970,16
1779314536.354582071,53,3,200,1,21,17
1779314536.364602089,58,3,200,1,26,18
1779314536.479557991,1002,3,200,1,970,19
1779314536.729469061,1002,3,200,1,970,20
1779314536.777734995,53,1,200,1,21,24
1779314536.979569912,1002,3,200,1,970,21
1779314537.229516983,1002,3,200,1,970,22
1779314537.354721069,53,3,200,1,21,23
1779314537.479546070,1002,3,200,1,970,24
1779314537.729540110,1002,3,200,1,970,25
1779314537.778026104,53,1,200,1,21,25
1779314537.979551077,1002,3,200,1,970,26
1779314538.229617119,1002,3,200,1,970,27
1779314538.354554892,53,3,200,1,21,28
1779314538.479557991,1002,3,200,1,970,29
1779314538.729594946,1002,3,200,1,970,30
1779314538.778110981,53,1,200,1,21,26
1779314538.979513884,1002,3,200,1,970,31
1779314539.229547977,1002,3,200,1,970,32
1779314539.354536057,53,3,200,1,21,33
1779314539.479568005,1002,3,200,1,970,34
1779314539.729588032,1002,3,200,1,970,35
1779314539.778672934,53,1,200,1,21,27
1779314539.979573965,1002,3,200,1,970,36
1779314540.229496002,1002,3,200,1,970,37
1779314540.354588985,53,3,200,1,21,38
1779314540.394612074,102,3,200,1,70,39
1779314540.479525089,1002,3,200,1,970,40
1779314540.730521917,1002,3,200,1,970,41
1779314540.788822889,53,1,200,1,21,28
1779314540.980570078,1002,3,200,1,970,42
1779314541.230577946,1002,3,200,1,970,43
1779314541.355551958,53,3,200,1,21,44
1779314541.480524063,1002,3,200,1,970,45
1779314541.730484962,1002,3,200,1,970,46
1779314541.788902044,53,1,200,1,21,29
1779314541.942564964,50,1,200,1,18,30
1779314541.980484009,1002,3,200,1,970,47
1779314542.230545044,1002,3,200,1,970,48
1779314542.355484962,53,3,200,1,21,49
1779314542.480554104,1002,3,200,1,970,50
1779314542.730550051,1002,3,200,1,970,51
1779314542.788947105,53,1,200,1,21,31
1779314542.980554104,1002,3,200,1,970,52
1779314543.230549097,1002,3,200,1,970,53
1779314543.355657101,53,3,200,1,21,54
1779314543.480628014,1002,3,200,1,970,55
1779314543.730633020,1002,3,200,1,970,56
1779314543.789175987,53,1,200,1,21,32
1779314543.980638027,1002,3,200,1,970,57
1779314544.230566025,1002,3,200,1,970,58
1779314544.355592966,53,3,200,1,21,59
1779314544.480595112,1002,3,200,1,970,60
1779314544.730623007,1002,3,200,1,970,61
1779314544.789879084,53,1,200,1,21,33
1779314544.980489969,1002,3,200,1,970,62
1779314545.231581926,1002,3,200,1,970,63
1779314545.356584072,53,3,200,1,21,64
1779314545.481487036,1002,3,200,1,970,65
1779314545.731550932,1002,3,200,1,970,66
1779314545.790913105,53,1,200,1,21,34
1779314545.981615067,1002,3,200,1,970,67
1779314546.231543064,1002,3,200,1,970,68
1779314546.356576920,53,3,200,1,21,69
1779314546.368597984,58,3,200,1,26,70
1779314546.481502056,1002,3,200,1,970,71
1779314546.731473923,1002,3,200,1,970,72
1779314546.800756931,53,1,200,1,21,35
1779314546.981590033,1002,3,200,1,970,73
1779314547.231646061,1002,3,200,1,970,74
1779314547.356543064,53,3,200,1,21,75
1779314547.481621981,1002,3,200,1,970,76
1779314547.731556892,1002,3,200,1,970,77
1779314547.810509920,53,1,200,1,21,36
1779314547.981750011,1002,3,200,1,970,78
1779314548.231498957,1002,3,200,1,970,79
1779314548.356616020,53,3,200,1,21,80
1779314548.481544018,1002,3,200,1,970,81
1779314548.731554985,1002,3,200,1,970,82
1779314548.820413113,53,1,200,1,21,37
1779314548.981820107,1002,3,200,1,970,83
1779314549.231560946,1002,3,200,1,970,84
1779314549.356646061,53,3,200,1,21,85
1779314549.481710911,1002,3,200,1,970,86
1779314549.732544899,1002,3,200,1,970,87
1779314549.822041035,53,1,200,1,21,38
1779314549.982589960,1002,3,200,1,970,88
1779314550.232564926,1002,3,200,1,970,89
1779314550.357485056,53,3,200,1,21,90
1779314550.482601881,1002,3,200,1,970,91
1779314550.733656883,1002,3,200,1,970,92
1779314550.831928968,53,1,200,1,21,39
1779314550.983654976,1002,3,200,1,970,93
1779314551.233654022,1002,3,200,1,970,94
1779314551.358692884,53,3,200,1,21,95
1779314551.483661890,1002,3,200,1,970,96
1779314551.733834982,1002,3,200,1,970,97
1779314551.833755016,53,1,200,1,21,40
1779314551.983674049,1002,3,200,1,970,98
1779314552.096739054,143,3,200,1,111,99
1779314552.233642101,1002,3,200,1,970,100
1779314552.358632088,53,3,200,1,21,101
1779314552.483602047,1002,3,200,1,970,102
1779314552.733664989,1002,3,200,1,970,103
1779314552.821717978,102,3,200,1,70,104
1779314552.834017038,53,1,200,1,21,41
1779314552.983768940,1002,3,200,1,970,105
1779314553.233666897,1002,3,200,1,970,106
1779314553.358592033,53,3,200,1,21,107
1779314553.483567953,1002,3,200,1,970,108
1779314553.733706951,1002,3,200,1,970,109
1779314553.834115028,53,1,200,1,21,42
1779314553.983630896,1002,3,200,1,970,110
1779314554.234627008,1002,3,200,1,970,111
1779314554.359658957,53,3,200,1,21,112
1779314554.484652042,1002,3,200,1,970,113
1779314554.734709978,1002,3,200,1,970,114
1779314554.834786892,53,1,200,1,21,43
1779314554.984611034,1002,3,200,1,970,115
1779314555.234597921,1002,3,200,1,970,116
1779314555.359886885,53,3,200,1,21,117
1779314555.484692097,1002,3,200,1,970,118
1779314555.734570026,1002,3,200,1,970,119
1779314555.844439983,53,1,200,1,21,44
1779314555.984707117,1002,3,200,1,970,120
1779314556.234675884,1002,3,200,1,970,121
1779314556.359570980,53,3,200,1,21,122
1779314556.372615099,58,3,200,1,26,123
1779314556.484599113,1002,3,200,1,970,124
1779314556.734664917,1002,3,200,1,970,125
1779314556.854593039,53,1,200,1,21,45
1779314556.947117090,50,1,200,1,18,46
1779314556.984663010,1002,3,200,1,970,126
1779314557.234694958,1002,3,200,1,970,127
1779314557.359605074,53,3,200,1,21,128
1779314557.484647989,1002,3,200,1,970,129
1779314557.734632015,1002,3,200,1,970,130
1779314557.854850054,53,1,200,1,21,47
1779314557.984703064,1002,3,200,1,970,131
1779314558.234607935,1002,3,200,1,970,132
1779314558.359564066,53,3,200,1,21,133
1779314558.484738111,1002,3,200,1,970,134
1779314558.735661030,1002,3,200,1,970,135
1779314558.856112003,53,1,200,1,21,48
1779314558.985584974,1002,3,200,1,970,136
1779314559.235599995,1002,3,200,1,970,137
1779314559.360596895,53,3,200,1,21,138
1779314559.485635996,1002,3,200,1,970,139
1779314559.735599995,1002,3,200,1,970,140
1779314559.865333080,53,1,200,1,21,49
1779314559.985595942,1002,3,200,1,970,141
1779314560.235601902,1002,3,200,1,970,142
1779314560.360579014,53,3,200,1,21,143
1779314560.485578060,1002,3,200,1,970,144
1779314560.735553980,1002,3,200,1,970,145
1779314560.865746021,53,1,200,1,21,50
1779314560.985627890,1002,3,200,1,970,146
1779314561.235666037,1002,3,200,1,970,147
1779314561.360625029,53,3,200,1,21,148
1779314561.485763073,1002,3,200,1,970,149
1779314561.735591888,1002,3,200,1,970,150
1779314561.866488934,53,1,200,1,21,51
1779314561.985631943,1002,3,200,1,970,151
1779314562.235673904,1002,3,200,1,970,152
1779314562.360661030,53,3,200,1,21,153
1779314562.485627890,1002,3,200,1,970,154
1779314562.735661030,1002,3,200,1,970,155
1779314562.875981092,53,1,200,1,21,52
1779314562.985630989,1002,3,200,1,970,156
1779314563.236664057,1002,3,200,1,970,157
1779314563.361634016,53,3,200,1,21,158
1779314563.486588955,1002,3,200,1,970,159
1779314563.736660957,1002,3,200,1,970,160
1779314563.878057003,53,1,200,1,21,53
1779314563.986553907,1002,3,200,1,970,161
1779314564.236661911,1002,3,200,1,970,162
1779314564.361697912,53,3,200,1,21,163
1779314564.486670971,1002,3,200,1,970,164
1779314564.736618996,1002,3,200,1,970,165
1779314564.887958050,53,1,200,1,21,54
1779314564.986566067,1002,3,200,1,970,166
1779314565.236613989,1002,3,200,1,970,167
1779314565.361716986,53,3,200,1,21,168
1779314565.486649036,1002,3,200,1,970,169
1779314565.736593962,1000,3,200,1,968,170
1779314565.897505045,53,1,200,1,21,55
1779314565.986660004,1000,3,200,1,968,171
1779314566.236655951,1000,3,200,1,968,172
1779314566.361670017,53,3,200,1,21,173
1779314566.376571894,58,3,200,1,26,174
1779314566.486685991,1000,3,200,1,968,175
1779314566.736706018,1000,3,200,1,968,176
1779314566.897655964,53,1,200,1,21,56
1779314566.986640930,1000,3,200,1,968,177
1779314567.236671925,1000,3,200,1,968,178
1779314567.361840963,53,3,200,1,21,179
1779314567.487565994,1000,3,200,1,968,180
1779314567.507642031,103,3,200,1,71,181
1779314567.737581968,1000,3,200,1,968,182
1779314567.907835960,53,1,200,1,21,57
1779314567.987662077,1000,3,200,1,968,183
1779314568.237622023,998,3,200,1,966,184
1779314568.362698078,53,3,200,1,21,185
1779314568.487626076,1002,3,200,1,970,186
1779314568.737606049,1002,3,200,1,970,187
1779314568.908693075,53,1,200,1,21,58
1779314568.987730980,1002,3,200,1,970,188
1779314569.237668991,1002,3,200,1,970,189
1779314569.362569094,53,3,200,1,21,190
1779314569.487819910,1002,3,200,1,970,191
1779314569.739480972,1002,3,200,1,970,192
1779314569.911586046,53,1,200,1,21,59
1779314569.989486933,1002,3,200,1,970,193
1779314570.239490032,1002,3,200,1,970,194
1779314570.364461899,53,3,200,1,21,195
1779314570.489543915,1002,3,200,1,970,196
1779314570.740655899,1002,3,200,1,970,197
1779314570.911639929,53,1,200,1,21,60
1779314570.990667105,1002,3,200,1,970,198
1779314571.240634918,1002,3,200,1,970,199
1779314571.365650892,53,3,200,1,21,200
1779314571.490658045,1002,3,200,1,970,201
1779314571.740639925,1002,3,200,1,970,202
1779314571.912000895,53,1,200,1,21,61
1779314571.953654051,50,1,200,1,18,62
1779314571.991571903,1002,3,200,1,970,203
1779314572.241739035,1002,3,200,1,970,204
1779314572.366658926,53,3,200,1,21,205
1779314572.491662979,1002,3,200,1,970,206
1779314572.741631985,1002,3,200,1,970,207
1779314572.912699938,53,1,200,1,21,63
1779314572.991651058,1002,3,200,1,970,208
1779314573.241691113,1002,3,200,1,970,209
1779314573.366569042,53,3,200,1,21,210
1779314573.491703987,1002,3,200,1,970,211
1779314573.741655111,1002,3,200,1,970,212
1779314573.922740936,53,1,200,1,21,64
1779314573.991631031,1002,3,200,1,970,213
1779314574.241719007,1002,3,200,1,970,214
1779314574.366606951,53,3,200,1,21,215
1779314574.491637945,1002,3,200,1,970,216
1779314574.741607904,1002,3,200,1,970,217
1779314574.923327923,53,1,200,1,21,65
1779314574.991630077,1002,3,200,1,970,218
1779314575.241580009,1002,3,200,1,970,219
1779314575.366777897,53,3,200,1,21,220
1779314575.491698980,1002,3,200,1,970,221
1779314575.741586924,1002,3,200,1,970,222
1779314575.923556089,53,1,200,1,21,66
1779314575.991559029,1002,3,200,1,970,223
1779314576.241636038,1002,3,200,1,970,224
1779314576.366611004,53,3,200,1,21,225
1779314576.384548903,58,3,200,1,26,226
1779314576.492573977,1002,3,200,1,970,227
1779314576.742698908,1002,3,200,1,970,228
1779314576.924525023,53,1,200,1,21,67
1779314576.992635965,1002,3,200,1,970,229
1779314577.242578030,1002,3,200,1,970,230
1779314577.367824078,53,3,200,1,21,231
1779314577.492685080,1002,3,200,1,970,232
1779314577.742598057,1002,3,200,1,970,233
1779314577.933662891,53,1,200,1,21,68
1779314577.992733955,1002,3,200,1,970,234
1779314578.242599964,1002,3,200,1,970,235
1779314578.367672920,53,3,200,1,21,236
1779314578.492630005,1002,3,200,1,970,237
1779314578.742654085,1002,3,200,1,970,238
1779314578.934597969,53,1,200,1,21,69
1779314578.992573023,1002,3,200,1,970,239
1779314579.242829084,1002,3,200,1,970,240
1779314579.367655993,53,3,200,1,21,241
1779314579.492633104,1002,3,200,1,970,242
1779314579.742600918,1002,3,200,1,970,243
1779314579.934643030,53,1,200,1,21,70
1779314579.992651939,1002,3,200,1,970,244
1779314580.242645979,1002,3,200,1,970,245
1779314580.367669106,53,3,200,1,21,246
1779314580.492707014,1002,3,200,1,970,247
1779314580.744113922,1002,3,200,1,970,248
1779314580.935890913,53,1,200,1,21,71
1779314580.995085955,1002,3,200,1,970,249
1779314581.245090961,1001,3,200,1,969,250
1779314581.370086908,53,3,200,1,21,251
1779314581.495090961,1001,3,200,1,969,252
1779314581.745124102,1001,3,200,1,969,253
1779314581.935905933,53,1,200,1,21,72
1779314581.995081902,1001,3,200,1,969,254
1779314582.245074987,1001,3,200,1,969,255
1779314582.370064020,53,3,200,1,21,0
1779314582.495085955,1001,3,200,1,969,1
1779314582.745142937,1001,3,200,1,969,2
1779314582.936271906,53,1,200,1,21,73
1779314582.995074987,1001,3,200,1,969,3
1779314583.108123064,143,3,200,1,111,4
1779314583.245073080,1001,3,200,1,969,5
1779314583.370095015,53,3,200,1,21,6
1779314583.495079994,1001,3,200,1,969,7
1779314583.745078087,1000,3,200,1,968,8
1779314583.936614037,53,1,200,1,21,74
1779314583.995091915,1000,3,200,1,968,9
1779314584.245095015,1000,3,200,1,968,10
1779314584.370075941,53,3,200,1,21,11
1779314584.495104074,1000,3,200,1,968,12
1779314584.745101929,1000,3,200,1,968,13
1779314584.946263075,53,1,200,1,21,75
1779314584.995116949,1000,3,200,1,968,14
1779314585.245076895,1000,3,200,1,968,15
1779314585.371084929,53,3,200,1,21,16
1779314585.496072054,729,3,200,1,697,17
1779314585.496125937,303,3,200,1,271,18
1779314585.746072054,1000,3,200,1,968,19
1779314585.946896076,53,1,200,1,21,76
1779314585.996076107,1000,3,200,1,968,20
1779314586.246088028,1000,3,200,1,968,21
1779314586.371114016,53,3,200,1,21,22
1779314586.391092062,58,3,200,1,26,23
1779314586.496079922,1000,3,200,1,968,24
1779314586.746063948,1000,3,200,1,968,25
1779314586.947598934,53,1,200,1,21,77
1779314586.958388090,50,1,200,1,18,78
1779314586.996135950,1000,3,200,1,968,26
1779314587.246077061,998,3,200,1,966,27
1779314587.371134996,53,3,200,1,21,28
1779314587.496083975,998,3,200,1,966,29
1779314587.746088982,998,3,200,1,966,30
1779314587.957391024,53,1,200,1,21,79
1779314587.996072054,998,3,200,1,966,31
1779314588.246073961,936,3,200,1,904,32
1779314588.371077061,53,3,200,1,21,33
1779314588.496166945,936,3,200,1,904,34
1779314588.746074915,936,3,200,1,904,35
1779314588.957945108,53,1,200,1,21,80
1779314588.996093988,936,3,200,1,904,36
1779314589.246068954,936,3,200,1,904,37
1779314589.371112108,53,3,200,1,21,38
1779314589.496109962,936,3,200,1,904,39
1779314589.746109009,938,3,200,1,906,40
1779314589.967134953,53,1,200,1,21,81
1779314590.038269997,937,3,200,1,905,42
1779314590.247092962,938,3,200,1,906,43
1779314590.372144938,53,3,200,1,21,44
1779314590.497076035,936,3,200,1,904,45
1779314590.747128963,936,3,200,1,904,46
1779314590.968271971,53,1,200,1,21,82
1779314590.997116089,936,3,200,1,904,47
1779314591.247083902,936,3,200,1,904,48
1779314591.372112989,53,3,200,1,21,49
1779314591.497077942,936,3,200,1,904,50
1779314591.747086048,936,3,200,1,904,51
1779314591.968774080,53,1,200,1,21,83
1779314591.997092962,936,3,200,1,904,52
1779314592.247143030,936,3,200,1,904,53
1779314592.372087002,53,3,200,1,21,54
1779314592.497077942,936,3,200,1,904,55
1779314592.747086048,936,3,200,1,904,56
1779314592.978699923,53,1,200,1,21,84
1779314592.997117043,936,3,200,1,904,57
1779314593.247092962,936,3,200,1,904,58
1779314593.372056961,53,3,200,1,21,59
1779314593.497080088,936,3,200,1,904,60
1779314593.747082949,936,3,200,1,904,61
1779314593.978986979,53,1,200,1,21,85
1779314593.997091055,936,3,200,1,904,62
1779314594.248146057,936,3,200,1,904,63
1779314594.373087883,53,3,200,1,21,64
1779314594.498090029,936,3,200,1,904,65
1779314594.748076916,936,3,200,1,904,66
1779314594.980732918,53,1,200,1,21,86
1779314594.998075008,936,3,200,1,904,67
1779314595.248097897,936,3,200,1,904,68
1779314595.373086929,53,3,200,1,21,69
1779314595.498117924,936,3,200,1,904,70
1779314595.663096905,72,3,200,1,40,71
1779314595.748080015,936,3,200,1,904,72
1779314595.988709927,53,1,200,1,21,87
1779314595.998090982,936,3,200,1,904,73
1779314596.248151064,936,3,200,1,904,74
1779314596.373095989,53,3,200,1,21,75
1779314596.395153999,58,3,200,1,26,76
1779314596.498156071,936,3,200,1,904,77
1779314596.748109102,936,3,200,1,904,78
1779314596.990057945,53,1,200,1,21,88
1779314596.998079062,936,3,200,1,904,79
1779314597.248078108,936,3,200,1,904,80
1779314597.373085022,53,3,200,1,21,81
1779314597.498099089,936,3,200,1,904,82
1779314597.748097897,936,3,200,1,904,83
1779314597.990319014,53,1,200,1,21,89
1779314597.998114109,936,3,200,1,904,84
1779314598.248115063,936,3,200,1,904,85
1779314598.373085022,53,3,200,1,21,86
1779314598.498104095,936,3,200,1,904,87
1779314598.749114037,936,3,200,1,904,88
1779314598.990860939,53,1,200,1,21,90
1779314598.999075890,936,3,200,1,904,89
1779314599.249124050,936,3,200,1,904,90
1779314599.374119043,53,3,200,1,21,91
1779314599.499160051,936,3,200,1,904,92
1779314599.750691891,936,3,200,1,904,93
1779314599.993508101,53,1,200,1,21,91
1779314600.000633001,936,3,200,1,904,94
1779314600.250684023,936,3,200,1,904,95
1779314600.375684023,53,3,200,1,21,96
1779314600.500724077,936,3,200,1,904,97
1779314600.750673056,936,3,200,1,904,98
1779314601.000720978,936,3,200,1,904,99
1779314601.007553101,53,1,200,1,21,92
1779314601.250736952,936,3,200,1,904,100
1779314601.375849009,53,3,200,1,21,101
1779314601.500731945,936,3,200,1,904,102
1779314601.750731945,936,3,200,1,904,103
1779314601.963136911,50,1,200,1,18,93
1779314602.000848055,936,3,200,1,904,104
1779314602.007827997,53,1,200,1,21,94
1779314602.250720024,936,3,200,1,904,105
1779314602.375688076,53,3,200,1,21,106
1779314602.500847101,936,3,200,1,904,107
1779314602.750612974,936,3,200,1,904,108
1779314603.000762939,936,3,200,1,904,109
1779314603.007931948,53,1,200,1,21,95
1779314603.251766920,936,3,200,1,904,110
1779314603.376756907,53,3,200,1,21,111
1779314603.501629114,936,3,200,1,904,112
1779314603.751771927,936,3,200,1,904,113
1779314604.001658916,936,3,200,1,904,114
1779314604.009063959,53,1,200,1,21,96
1779314604.251668930,936,3,200,1,904,115
1779314604.376686096,53,3,200,1,21,116
1779314604.501683950,936,3,200,1,904,117
1779314604.751717091,936,3,200,1,904,118
1779314605.001760006,936,3,200,1,904,119
1779314605.009732962,53,1,200,1,21,97
1779314605.251900911,936,3,200,1,904,120
1779314605.376687050,53,3,200,1,21,121
1779314605.501729965,936,3,200,1,904,122
1779314605.751646042,936,3,200,1,904,123
1779314606.001645088,936,3,200,1,904,124
1779314606.019057989,53,1,200,1,21,98
1779314606.251681089,936,3,200,1,904,125
1779314606.376693010,53,3,200,1,21,126
1779314606.399611950,58,3,200,1,26,127
1779314606.501749039,936,3,200,1,904,128
1779314606.751646042,936,3,200,1,904,129
1779314607.001718998,936,3,200,1,904,130
1779314607.019570112,53,1,200,1,21,99
1779314607.251653910,936,3,200,1,904,131
1779314607.376748085,53,3,200,1,21,132
1779314607.501789093,936,3,200,1,904,133
1779314607.752760887,936,3,200,1,904,134
1779314608.002687931,936,3,200,1,904,135
1779314608.019829988,53,1,200,1,21,100
1779314608.252677917,936,3,200,1,904,136
1779314608.377620935,53,3,200,1,21,137
1779314608.502737999,936,3,200,1,904,138
1779314608.752763987,936,3,200,1,904,139
1779314609.002722979,936,3,200,1,904,140
1779314609.020452976,53,1,200,1,21,101
1779314609.252655029,936,3,200,1,904,141
1779314609.377670050,53,3,200,1,21,142
1779314609.502685070,936,3,200,1,904,143
1779314609.752783060,936,3,200,1,904,144
1779314610.002743959,936,3,200,1,904,145
1779314610.021285057,53,1,200,1,21,102
1779314610.252662897,936,3,200,1,904,146
1779314610.377648115,53,3,200,1,21,147
1779314610.502609015,936,3,200,1,904,148
1779314610.752665043,936,3,200,1,904,149
1779314611.002621889,936,3,200,1,904,150
1779314611.030668020,53,1,200,1,21,103
1779314611.252707958,936,3,200,1,904,151
1779314611.377722979,53,3,200,1,21,152
1779314611.502667904,936,3,200,1,904,153
1779314611.752701998,936,3,200,1,904,154
1779314612.002743006,936,3,200,1,904,155
1779314612.040244102,53,1,200,1,21,104
1779314612.253691912,936,3,200,1,904,156
1779314612.378717899,53,3,200,1,21,157
1779314612.503761053,936,3,200,1,904,158
1779314612.753700972,936,3,200,1,904,159
1779314613.003654003,936,3,200,1,904,160
1779314613.041959047,53,1,200,1,21,105
1779314613.253669977,936,3,200,1,904,161
1779314613.378686905,53,3,200,1,21,162
